timestamp,battery,current_ma,mah_drawn,mah_remain,soc,auto_land,alt,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,rc_roll,rc_pitch,rc_yaw,rc_throttle,rc_aux1,rc_aux2,rc_aux3,rc_aux4,pid_roll_p,pid_roll_i,pid_roll_d,pid_pitch_p,pid_pitch_i,pid_pitch_d,pid_yaw_p,pid_yaw_i,pid_yaw_d
1779439481.716,3.53,2099,236,164,34,0,-0.02,-0.5,0.9,119,-0.016,0.004,1.002,-2.88,-1.62,0.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439482.873,3.53,2099,236,164,34,0,-0.02,-0.5,0.9,119,-0.018,0.002,1.004,1.00,-2.62,0.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439484.038,3.53,2099,238,162,34,0,-0.01,-0.5,0.9,117,-0.018,0.006,0.994,-1.50,3.25,4.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439485.213,3.53,2150,238,162,34,0,0.03,-0.5,0.9,116,-0.010,-0.004,0.998,0.88,-3.25,-0.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439486.378,3.53,2099,239,161,34,0,0.01,-0.6,0.9,115,-0.010,-0.002,0.998,-0.12,1.38,-0.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439487.558,3.53,2150,240,160,34,0,-0.01,-0.6,0.9,114,-0.018,0.000,0.994,2.62,2.00,-1.62,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439488.742,3.53,2150,240,160,34,0,0.00,-0.5,1.1,113,-0.018,0.006,0.992,-4.25,-1.87,-0.62,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439489.926,3.53,2150,241,159,34,0,-0.02,-0.7,1.0,110,-0.021,0.014,0.994,-2.62,-0.25,-3.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439491.065,3.53,2099,242,158,34,0,-0.02,-0.6,0.8,111,-0.020,0.010,0.998,-3.25,0.00,3.63,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439492.223,3.43,2200,242,158,33,0,0.01,0.3,2.0,114,0.020,0.053,1.031,-3.12,32.50,34.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439493.382,3.53,1999,243,157,33,0,0.01,0.1,0.5,119,-0.006,0.008,1.004,0.88,-0.62,12.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439494.528,3.43,1999,243,157,33,0,0.00,6.8,-3.5,126,0.053,0.109,0.979,-74.50,13.88,25.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439495.714,3.42,1950,244,156,33,0,0.06,17.0,-8.8,134,0.127,0.254,0.926,6.62,-37.50,-70.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439496.875,3.43,2049,245,155,33,0,-0.01,32.3,-11.8,151,0.148,0.523,0.811,-151.25,-13.13,27.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439498.035,3.50,2099,245,155,33,0,-0.06,40.9,-11.7,164,0.227,0.602,0.699,30.50,-39.88,-21.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439499.190,3.43,2450,246,154,32,0,-0.12,54.2,-12.3,171,0.225,0.770,0.590,124.50,-30.50,-32.62,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439500.360,3.43,2650,247,153,32,0,-0.29,2.6,-3.7,154,0.098,0.029,1.014,-18.00,35.25,8.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439501.511,3.43,2299,247,153,32,0,-0.26,2.6,-2.2,150,0.031,0.016,0.990,-2.12,2.62,8.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439502.668,3.43,2049,248,152,32,0,-0.08,5.1,-6.6,155,0.139,0.092,0.979,-14.38,21.75,-12.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439503.834,3.43,2200,249,151,32,0,-0.03,2.3,-2.5,149,0.033,0.020,1.002,1.38,3.88,-11.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439504.993,3.53,1999,250,150,32,0,0.01,1.1,-2.5,152,0.041,0.000,0.998,15.63,32.62,6.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439506.156,3.43,2099,250,150,32,0,0.03,1.6,-0.5,154,-0.012,0.023,0.992,19.25,-17.88,4.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439507.320,3.43,2200,251,149,32,0,0.07,14.5,-13.4,153,0.123,0.168,1.049,195.62,-127.88,19.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439508.471,3.43,2250,252,148,32,0,0.05,-0.7,-7.4,143,0.111,0.008,0.988,-42.12,28.25,-15.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439509.671,3.43,2200,252,148,32,0,0.08,5.0,-4.1,136,0.082,0.133,0.947,-103.75,65.13,21.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439510.879,3.43,2150,253,147,32,0,-0.04,2.2,-4.7,131,0.104,0.047,0.996,-30.88,13.62,5.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439512.050,3.43,2049,254,146,32,0,-0.06,-4.5,-3.6,130,0.070,-0.049,0.990,-19.25,26.38,-13.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439513.237,3.43,2150,254,146,32,0,-0.05,-4.3,-3.5,129,0.045,-0.061,0.980,9.25,-16.38,14.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439514.396,3.43,2049,255,145,32,0,-0.02,10.8,-12.3,134,0.258,0.213,0.945,9.62,80.00,59.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439515.566,3.43,2299,256,144,32,0,0.03,-5.2,-1.7,122,0.025,-0.088,0.990,9.12,31.38,-9.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439516.741,3.42,1950,256,144,32,0,0.07,-0.8,-4.9,130,0.094,-0.021,1.000,-7.75,4.00,-10.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439517.888,3.43,2150,257,143,31,0,0.07,-1.6,-8.3,125,0.158,0.014,0.984,-28.25,29.25,-16.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439519.058,3.43,2049,258,142,31,0,0.10,-0.7,-3.9,124,0.066,0.006,0.994,-14.88,2.25,8.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439520.235,3.43,2250,258,142,31,0,0.09,10.1,-5.9,131,0.123,0.209,0.926,-48.50,30.63,58.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439521.390,3.43,2299,259,141,31,0,0.05,-9.1,0.9,123,-0.027,-0.129,0.986,-6.25,-10.00,-27.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439522.592,3.43,2299,259,141,31,0,0.05,-9.1,0.9,123,-0.027,-0.129,0.986,-6.25,-10.00,-27.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439523.775,3.43,2299,259,141,31,0,0.05,-9.1,0.9,123,-0.027,-0.129,0.986,-6.25,-10.00,-27.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439524.916,3.43,2299,259,141,31,0,0.05,-9.1,0.9,123,-0.027,-0.129,0.986,-6.25,-10.00,-27.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439526.073,3.43,1999,262,138,31,0,0.07,24.1,-3.6,139,0.047,0.387,0.908,61.25,-9.62,-20.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439527.249,3.43,2099,262,138,31,0,0.06,31.4,-5.5,141,0.084,0.539,0.840,12.25,6.12,-13.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439528.419,3.43,2200,263,137,31,0,0.04,26.9,-6.6,139,0.092,0.469,0.854,-128.88,8.25,39.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439529.606,3.43,2299,263,137,31,0,0.02,-0.8,0.9,130,-0.021,-0.027,1.002,22.38,-0.25,-2.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439530.774,3.43,2099,264,136,31,0,0.00,30.1,-6.0,141,0.092,0.523,0.826,-83.50,16.00,-7.13,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439531.946,3.43,2150,265,135,31,0,-0.03,31.8,-8.4,141,0.117,0.553,0.789,-14.62,-2.00,21.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439533.104,3.43,2349,265,135,31,0,-0.07,-5.5,-2.1,127,0.033,0.000,0.973,-107.75,85.25,11.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439534.295,3.43,2150,266,134,31,0,-0.14,12.4,-12.4,121,0.271,0.250,0.906,-156.88,63.00,222.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439535.473,3.44,2799,267,133,31,0,-0.18,2.8,-3.3,81,-0.039,0.053,1.020,86.50,48.88,41.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439536.637,3.43,2049,268,132,31,0,-0.10,19.9,-2.2,83,0.037,0.330,0.939,-1.50,-23.62,-8.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439537.803,3.43,2200,268,132,31,0,-0.05,18.1,-3.2,87,0.045,0.316,0.939,-16.00,3.00,3.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439538.985,3.43,2150,269,131,30,0,0.00,0.9,-2.5,82,0.051,0.021,1.014,-61.75,2.12,-11.62,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439540.164,3.43,2049,270,130,30,0,0.07,10.2,-6.8,85,0.189,0.174,0.834,57.38,-5.62,-2.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439541.325,3.43,2099,270,130,30,0,0.04,20.0,-11.4,83,0.141,0.336,0.920,-22.38,23.25,48.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439542.506,3.43,2200,271,129,30,0,0.02,-1.3,-4.8,77,0.088,0.014,0.996,-41.00,-4.00,1.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439543.659,3.43,2150,272,128,30,0,0.01,-1.6,-4.3,79,0.064,-0.025,1.029,-19.25,1.12,9.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439544.805,3.43,2250,272,128,30,0,0.02,11.3,-7.6,77,0.131,0.186,0.949,-36.12,32.25,-11.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439545.988,3.43,2049,273,127,30,0,0.04,27.0,-9.1,79,0.156,0.461,0.883,33.75,-3.00,-10.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439547.149,3.43,2200,273,127,30,0,0.04,39.5,-10.5,82,0.158,0.596,0.748,23.12,-14.50,9.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439548.329,3.43,2200,274,126,30,0,0.03,47.0,-8.7,84,0.137,0.727,0.676,4.88,-8.50,16.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439549.497,3.43,2599,275,125,30,0,0.01,59.2,-5.7,88,0.078,0.859,0.494,6.62,-9.25,3.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439550.645,3.43,2650,275,125,30,0,0.00,61.1,-5.2,89,0.072,0.863,0.457,-2.12,-4.12,11.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439551.794,3.43,2250,276,124,30,0,-0.04,0.1,-5.2,68,0.078,0.027,0.998,29.50,11.75,16.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439552.949,3.43,2099,277,123,30,0,-0.04,1.2,-4.8,70,0.072,-0.031,1.006,-16.75,-2.38,-10.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439554.116,3.43,2099,277,123,30,0,-0.04,1.2,-4.8,70,0.072,-0.031,1.006,-16.75,-2.38,-10.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439555.274,3.43,2099,278,122,30,0,-0.03,-0.4,-6.3,74,0.117,0.064,0.949,7.25,18.25,17.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439556.415,3.43,2250,278,122,30,0,-0.01,-0.1,-5.7,69,0.098,0.012,0.998,24.50,-3.88,2.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439557.580,3.43,2150,280,120,30,0,0.03,5.7,-5.9,68,0.104,0.115,0.973,4.25,-0.62,-2.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439558.728,3.43,2150,280,120,30,0,0.03,5.7,-5.9,68,0.104,0.115,0.973,4.25,-0.62,-2.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439559.885,3.43,2049,281,119,29,0,0.08,7.1,-2.9,66,0.035,0.127,0.965,-8.25,-0.38,-6.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439561.050,3.43,2049,281,119,29,0,0.08,6.7,-2.6,67,0.047,0.125,0.998,-18.62,-10.50,-3.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439562.205,3.43,2099,282,118,29,0,0.11,14.8,-23.1,72,0.375,0.236,0.881,27.50,-41.12,4.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439563.349,3.43,2099,282,118,29,0,0.12,20.3,-24.6,74,0.416,0.301,0.848,70.25,-18.38,-35.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439564.500,3.43,2349,283,117,29,0,0.09,41.5,-28.6,84,0.477,0.566,0.652,35.38,-40.38,-13.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439565.648,3.43,2700,284,116,29,0,0.08,55.0,-32.5,96,0.553,0.682,0.471,8.12,-13.88,-2.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439566.800,3.43,2250,285,115,29,0,-0.02,43.0,-18.9,86,0.330,0.617,0.695,45.25,-42.00,-14.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439567.974,3.43,2250,285,115,29,0,-0.02,43.0,-18.9,86,0.330,0.617,0.695,45.25,-42.00,-14.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439569.130,3.43,2250,285,115,29,0,-0.02,43.0,-18.9,86,0.330,0.617,0.695,45.25,-42.00,-14.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439570.282,3.43,2700,286,114,29,0,-0.04,-5.3,0.6,68,-0.010,-0.098,0.992,6.25,-2.25,27.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439571.431,3.43,2049,287,113,29,0,-0.04,-5.3,0.6,68,-0.012,-0.092,0.980,8.12,-6.38,41.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439572.592,3.43,2450,288,112,29,0,0.01,-1.6,3.6,42,-0.027,-0.002,1.018,-21.75,-2.88,33.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439573.766,3.43,2099,290,110,29,0,0.09,1.1,0.6,22,-0.012,0.016,0.996,0.62,1.38,-1.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439574.918,3.43,2099,290,110,29,0,0.09,1.1,0.6,22,-0.012,0.016,0.996,0.62,1.38,-1.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439576.081,3.43,2200,290,110,29,0,0.09,0.9,0.6,21,-0.008,0.014,0.996,2.12,1.12,-1.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439577.233,3.43,2500,292,108,25,0,0.07,10.0,2.3,52,-0.043,0.148,0.949,-23.38,-5.62,-10.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439578.388,3.43,2099,292,108,25,0,0.09,18.6,21.9,57,-0.365,0.254,0.895,32.50,52.38,13.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439579.578,3.43,2749,293,107,25,0,0.12,18.4,12.4,55,-0.301,0.359,0.947,-75.00,-147.00,55.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439580.748,3.43,2099,294,106,25,0,0.22,23.2,5.7,61,-0.166,0.314,0.949,31.38,-23.62,21.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439581.902,3.41,2299,295,105,25,0,0.28,90.4,40.0,7,-0.453,0.811,-0.166,0.88,-288.12,80.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439583.066,3.43,2150,295,105,27,0,0.08,34.3,13.4,59,-0.293,0.551,0.795,-85.88,-72.38,-3.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439584.222,3.43,2400,296,104,27,0,0.02,31.8,31.1,58,-0.477,0.422,0.740,49.75,86.25,-38.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439585.439,3.43,2250,297,103,27,0,0.03,8.3,-4.9,70,0.033,0.102,0.967,-55.50,-135.88,-1.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439586.617,3.36,2250,298,102,26,0,0.03,-1.5,-24.9,69,0.482,-0.016,0.896,31.12,100.25,-72.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439587.778,3.33,2450,298,102,24,0,0.02,12.0,5.8,75,-0.100,0.176,0.977,9.38,24.38,0.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439588.935,3.33,2450,298,102,24,0,0.02,12.1,6.1,75,-0.109,0.176,0.980,5.00,35.00,2.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439590.097,3.43,2299,300,100,24,0,0.03,8.0,3.3,79,-0.121,0.129,0.988,-30.88,-92.88,-6.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439591.275,3.43,2099,301,99,24,0,0.05,-6.9,-38.2,66,0.588,-0.084,0.754,-12.00,12.50,8.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439592.439,3.43,2349,301,99,24,0,0.04,-1.5,7.8,81,-0.100,-0.035,1.010,30.13,34.50,17.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439593.595,3.33,2450,302,98,24,0,0.05,8.3,55.8,83,-0.770,0.084,0.568,-13.38,91.12,-16.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439594.762,3.34,2700,302,98,24,0,0.01,8.5,51.5,82,-0.814,0.074,0.568,7.38,-99.75,9.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439595.917,3.43,2250,303,97,24,0,0.01,9.4,40.2,75,-0.604,0.119,0.795,-2.00,144.75,-28.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439597.076,3.33,2450,304,96,24,0,0.07,4.0,20.9,95,-0.396,0.043,0.936,-7.13,-23.75,-10.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439598.250,3.42,1899,305,95,24,0,0.11,9.9,1.9,67,-0.045,0.123,0.982,2.00,11.62,6.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439599.427,3.42,1700,305,95,24,0,0.10,-2.2,2.2,38,-0.033,0.002,1.006,2.25,-6.62,31.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439600.637,3.43,2500,306,94,24,0,0.04,-2.5,8.1,-1,-0.152,-0.047,0.945,20.50,92.50,57.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439601.820,3.43,2049,307,93,24,0,-0.05,-4.2,11.3,0,-0.221,-0.057,0.979,-19.88,-24.12,30.75,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439602.998,3.43,2299,307,93,24,0,-0.07,-4.2,2.2,-4,-0.029,-0.057,0.973,19.00,-2.62,19.62,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439604.185,3.42,1950,308,92,24,0,-0.06,-5.9,1.3,8,-0.039,-0.078,0.980,-6.75,35.25,-0.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439605.355,3.43,2049,309,91,24,0,0.01,0.7,0.6,5,-0.027,0.027,0.998,-2.50,-5.62,-15.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439606.547,3.43,2150,309,91,24,0,0.05,0.4,0.2,5,-0.006,0.027,0.992,-0.62,0.62,-6.88,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439607.701,3.43,2099,310,90,24,0,0.04,0.2,0.3,6,-0.012,0.016,1.000,-1.87,0.12,-13.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439608.848,3.42,1600,310,90,24,0,0.03,-0.3,0.2,29,-0.014,0.010,0.998,-0.38,-1.25,1.38,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439610.015,3.52,1299,311,89,24,0,0.00,-0.4,0.3,30,-0.018,0.010,0.996,1.50,0.12,0.50,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439611.166,3.52,1200,311,89,24,0,0.02,-0.4,0.4,30,-0.016,0.010,0.998,-2.38,-2.38,-1.00,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439612.346,3.51,1149,312,88,24,0,-0.01,-0.4,0.4,31,-0.014,0.012,0.998,-0.75,0.38,0.62,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439613.507,3.51,1149,312,88,24,0,0.00,-0.5,0.4,33,-0.016,0.012,0.998,0.12,0.62,-0.25,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439614.654,3.52,1250,312,88,24,0,0.04,-0.5,0.5,34,-0.014,0.010,0.998,-2.25,1.25,0.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439615.819,3.52,1350,313,87,24,0,-0.01,-0.4,0.5,35,-0.016,0.010,0.998,1.62,0.12,-1.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779439616.986,3.52,1450,313,87,24,0,-0.01,-0.8,-0.6,37,-0.002,0.002,1.002,-14.12,-14.12,7.62,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
