timestamp,battery,current_ma,mah_drawn,mah_remain,soc,auto_land,alt,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,rc_roll,rc_pitch,rc_yaw,rc_throttle,rc_aux1,rc_aux2,rc_aux3,rc_aux4,pid_roll_p,pid_roll_i,pid_roll_d,pid_pitch_p,pid_pitch_i,pid_pitch_d,pid_yaw_p,pid_yaw_i,pid_yaw_d
1779415995.481,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779415996.567,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779415997.669,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779415998.766,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779415999.844,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416000.926,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416002.064,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416003.200,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416004.334,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416005.436,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416006.533,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779416007.608,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779416008.679,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779416009.750,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779416010.814,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779416011.887,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779416012.972,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416014.053,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779416015.124,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416016.200,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1800,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416017.297,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416018.379,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416019.462,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416020.533,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416021.599,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416022.670,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416023.759,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416024.837,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416025.914,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416027.000,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416028.093,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416029.181,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416030.263,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416031.362,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416032.503,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416033.679,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416034.850,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416035.950,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416037.100,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416038.224,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416039.335,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416040.433,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416041.531,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416042.637,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416043.729,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779416044.815,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416045.908,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779416047.020,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1300,1500,1000,1000,1200,40,40,40,40,40,40,85,45,0
1779416048.118,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416049.214,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416050.294,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416051.371,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416052.448,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416053.521,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416054.607,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416055.691,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416056.769,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416057.843,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416058.922,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416060.043,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416061.181,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416062.310,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416063.393,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416064.478,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416065.554,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416066.633,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416067.732,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416068.812,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416069.913,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416071.009,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416072.088,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416073.181,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416074.289,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416075.458,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416076.600,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416077.709,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416078.831,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416080.055,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416081.250,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416082.483,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416083.703,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416084.879,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416086.005,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416087.143,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416088.270,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416089.399,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416090.537,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416091.654,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416092.763,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416093.862,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416094.968,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416096.092,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416097.212,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416098.342,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416099.436,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416100.527,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416101.614,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416102.706,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416103.799,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416104.889,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416105.973,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416107.062,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416108.157,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416109.255,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416110.347,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416111.436,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416112.550,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416113.648,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416114.754,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416115.844,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416116.923,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416118.001,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
1779416119.089,3.62,1600,33,367,58,0,-0.12,-0.5,-3.2,-171,0.002,-0.018,0.996,1.25,-0.50,-2.12,0.0,0.0,0.0,1500,1500,1500,1000,1500,1000,1000,1500,40,40,40,40,40,40,85,45,0
